L1,ID1,L2,ID2
cityCouncil,46,congressionalDistrict,8
cityCouncil,46,congressionalDistrict,9
cityCouncil,47,congressionalDistrict,8
cityCouncil,47,congressionalDistrict,10
cityCouncil,47,congressionalDistrict,11
cityCouncil,48,congressionalDistrict,8
cityCouncil,48,congressionalDistrict,9
cityCouncil,48,congressionalDistrict,11
cityCouncil,49,congressionalDistrict,11
cityCouncil,50,congressionalDistrict,11
cityCouncil,51,congressionalDistrict,11
cityCouncil,1,policePrecinct,1
cityCouncil,1,policePrecinct,5
cityCouncil,1,policePrecinct,6
cityCouncil,1,policePrecinct,7
cityCouncil,1,policePrecinct,9
cityCouncil,1,policePrecinct,76
cityCouncil,1,policePrecinct,84
cityCouncil,2,policePrecinct,6
cityCouncil,2,policePrecinct,7
cityCouncil,2,policePrecinct,9
cityCouncil,2,policePrecinct,13
cityCouncil,2,policePrecinct,14
cityCouncil,2,policePrecinct,17
cityCouncil,2,policePrecinct,94
cityCouncil,3,policePrecinct,1
cityCouncil,3,policePrecinct,6
cityCouncil,3,policePrecinct,10
cityCouncil,3,policePrecinct,13
cityCouncil,3,policePrecinct,14
cityCouncil,3,policePrecinct,18
cityCouncil,3,policePrecinct,20
cityCouncil,4,policePrecinct,13
cityCouncil,4,policePrecinct,14
cityCouncil,4,policePrecinct,17
cityCouncil,4,policePrecinct,18
cityCouncil,4,policePrecinct,19
cityCouncil,4,policePrecinct,23
cityCouncil,4,policePrecinct,94
cityCouncil,5,policePrecinct,17
cityCouncil,5,policePrecinct,19
cityCouncil,5,policePrecinct,23
cityCouncil,5,policePrecinct,25
cityCouncil,5,policePrecinct,114
cityCouncil,6,policePrecinct,18
cityCouncil,6,policePrecinct,20
cityCouncil,6,policePrecinct,22
cityCouncil,6,policePrecinct,24
cityCouncil,7,policePrecinct,24
cityCouncil,7,policePrecinct,26
cityCouncil,7,policePrecinct,30
cityCouncil,7,policePrecinct,33
cityCouncil,8,policePrecinct,23
cityCouncil,8,policePrecinct,25
cityCouncil,8,policePrecinct,40
cityCouncil,8,policePrecinct,41
cityCouncil,8,policePrecinct,44
cityCouncil,9,policePrecinct,23
cityCouncil,9,policePrecinct,25
cityCouncil,9,policePrecinct,26
cityCouncil,9,policePrecinct,28
cityCouncil,9,policePrecinct,30
cityCouncil,9,policePrecinct,32
cityCouncil,9,policePrecinct,33
cityCouncil,10,policePrecinct,33
cityCouncil,10,policePrecinct,34
cityCouncil,10,policePrecinct,50
cityCouncil,10,policePrecinct,52
cityCouncil,11,policePrecinct,47
cityCouncil,11,policePrecinct,50
cityCouncil,11,policePrecinct,52
cityCouncil,12,policePrecinct,45
cityCouncil,12,policePrecinct,47
cityCouncil,12,policePrecinct,49
cityCouncil,13,policePrecinct,43
cityCouncil,13,policePrecinct,45
cityCouncil,13,policePrecinct,47
cityCouncil,13,policePrecinct,49
cityCouncil,14,policePrecinct,44
cityCouncil,14,policePrecinct,46
cityCouncil,14,policePrecinct,50
cityCouncil,14,policePrecinct,52
cityCouncil,15,policePrecinct,42
cityCouncil,15,policePrecinct,44
cityCouncil,15,policePrecinct,46
cityCouncil,15,policePrecinct,47
cityCouncil,15,policePrecinct,48
cityCouncil,15,policePrecinct,49
cityCouncil,15,policePrecinct,52
cityCouncil,16,policePrecinct,42
cityCouncil,16,policePrecinct,44
cityCouncil,16,policePrecinct,46
cityCouncil,17,policePrecinct,40
cityCouncil,17,policePrecinct,41
cityCouncil,17,policePrecinct,42
cityCouncil,17,policePrecinct,43
cityCouncil,17,policePrecinct,44
cityCouncil,17,policePrecinct,48
cityCouncil,17,policePrecinct,114
cityCouncil,18,policePrecinct,41
cityCouncil,18,policePrecinct,43
cityCouncil,18,policePrecinct,45
cityCouncil,18,policePrecinct,48
cityCouncil,18,policePrecinct,49
cityCouncil,19,policePrecinct,109
cityCouncil,19,policePrecinct,110
cityCouncil,19,policePrecinct,111
cityCouncil,19,policePrecinct,115
cityCouncil,20,policePrecinct,109
cityCouncil,20,policePrecinct,110
cityCouncil,20,policePrecinct,111
cityCouncil,21,policePrecinct,110
cityCouncil,21,policePrecinct,114
cityCouncil,21,policePrecinct,115
cityCouncil,22,policePrecinct,114
cityCouncil,22,policePrecinct,115
cityCouncil,23,policePrecinct,103
cityCouncil,23,policePrecinct,105
cityCouncil,23,policePrecinct,107
cityCouncil,23,policePrecinct,111
cityCouncil,24,policePrecinct,102
cityCouncil,24,policePrecinct,103
cityCouncil,24,policePrecinct,107
cityCouncil,24,policePrecinct,109
cityCouncil,24,policePrecinct,110
cityCouncil,24,policePrecinct,112
cityCouncil,25,policePrecinct,108
cityCouncil,25,policePrecinct,110
cityCouncil,25,policePrecinct,115
cityCouncil,26,policePrecinct,108
cityCouncil,26,policePrecinct,114
cityCouncil,26,policePrecinct,115
cityCouncil,27,policePrecinct,103
cityCouncil,27,policePrecinct,105
cityCouncil,27,policePrecinct,113
cityCouncil,28,policePrecinct,102
cityCouncil,28,policePrecinct,103
cityCouncil,28,policePrecinct,105
cityCouncil,28,policePrecinct,106
cityCouncil,28,policePrecinct,113
cityCouncil,29,policePrecinct,102
cityCouncil,29,policePrecinct,104
cityCouncil,29,policePrecinct,107
cityCouncil,29,policePrecinct,110
cityCouncil,29,policePrecinct,112
cityCouncil,30,policePrecinct,83
cityCouncil,30,policePrecinct,102
cityCouncil,30,policePrecinct,104
cityCouncil,30,policePrecinct,108
cityCouncil,30,policePrecinct,112
cityCouncil,31,policePrecinct,100
cityCouncil,31,policePrecinct,101
cityCouncil,31,policePrecinct,105
cityCouncil,31,policePrecinct,106
cityCouncil,31,policePrecinct,113
cityCouncil,32,policePrecinct,75
cityCouncil,32,policePrecinct,100
cityCouncil,32,policePrecinct,102
cityCouncil,32,policePrecinct,106
cityCouncil,32,policePrecinct,113
cityCouncil,33,policePrecinct,76
cityCouncil,33,policePrecinct,78
cityCouncil,33,policePrecinct,79
cityCouncil,33,policePrecinct,84
cityCouncil,33,policePrecinct,88
cityCouncil,33,policePrecinct,90
cityCouncil,33,policePrecinct,94
cityCouncil,34,policePrecinct,83
cityCouncil,34,policePrecinct,90
cityCouncil,34,policePrecinct,94
cityCouncil,34,policePrecinct,104
cityCouncil,35,policePrecinct,71
cityCouncil,35,policePrecinct,77
cityCouncil,35,policePrecinct,78
cityCouncil,35,policePrecinct,79
cityCouncil,35,policePrecinct,84
cityCouncil,35,policePrecinct,88
cityCouncil,36,policePrecinct,77
cityCouncil,36,policePrecinct,79
cityCouncil,36,policePrecinct,81
cityCouncil,36,policePrecinct,88
cityCouncil,37,policePrecinct,73
cityCouncil,37,policePrecinct,75
cityCouncil,37,policePrecinct,83
cityCouncil,38,policePrecinct,62
cityCouncil,38,policePrecinct,66
cityCouncil,38,policePrecinct,68
cityCouncil,38,policePrecinct,72
cityCouncil,38,policePrecinct,76
cityCouncil,39,policePrecinct,66
cityCouncil,39,policePrecinct,70
cityCouncil,39,policePrecinct,72
cityCouncil,39,policePrecinct,76
cityCouncil,39,policePrecinct,78
cityCouncil,40,policePrecinct,66
cityCouncil,40,policePrecinct,67
cityCouncil,40,policePrecinct,70
cityCouncil,40,policePrecinct,71
cityCouncil,41,policePrecinct,67
cityCouncil,41,policePrecinct,71
cityCouncil,41,policePrecinct,73
cityCouncil,41,policePrecinct,77
cityCouncil,41,policePrecinct,81
cityCouncil,42,policePrecinct,63
cityCouncil,42,policePrecinct,67
cityCouncil,42,policePrecinct,69
cityCouncil,42,policePrecinct,73
cityCouncil,42,policePrecinct,75
cityCouncil,42,policePrecinct,100
cityCouncil,42,policePrecinct,106
cityCouncil,43,policePrecinct,60
cityCouncil,43,policePrecinct,62
cityCouncil,43,policePrecinct,68
cityCouncil,43,policePrecinct,72
cityCouncil,44,policePrecinct,61
cityCouncil,44,policePrecinct,62
cityCouncil,44,policePrecinct,66
cityCouncil,44,policePrecinct,68
cityCouncil,44,policePrecinct,70
cityCouncil,45,policePrecinct,61
cityCouncil,45,policePrecinct,63
cityCouncil,45,policePrecinct,66
cityCouncil,45,policePrecinct,67
cityCouncil,45,policePrecinct,69
cityCouncil,45,policePrecinct,70
cityCouncil,46,policePrecinct,61
cityCouncil,46,policePrecinct,63
cityCouncil,46,policePrecinct,69
cityCouncil,47,policePrecinct,60
cityCouncil,47,policePrecinct,61
cityCouncil,47,policePrecinct,62
cityCouncil,48,policePrecinct,60
cityCouncil,48,policePrecinct,61
cityCouncil,48,policePrecinct,70
cityCouncil,49,policePrecinct,120
cityCouncil,49,policePrecinct,121
cityCouncil,49,policePrecinct,122
cityCouncil,50,policePrecinct,120
cityCouncil,50,policePrecinct,121
cityCouncil,50,policePrecinct,122
cityCouncil,50,policePrecinct,123
cityCouncil,51,policePrecinct,121
cityCouncil,51,policePrecinct,122
cityCouncil,51,policePrecinct,123
congressionalDistrict,3,communityDistrict,407
congressionalDistrict,3,communityDistrict,411
congressionalDistrict,3,communityDistrict,413
congressionalDistrict,5,communityDistrict,408
congressionalDistrict,5,communityDistrict,409
congressionalDistrict,5,communityDistrict,410
congressionalDistrict,5,communityDistrict,412
congressionalDistrict,5,communityDistrict,413
congressionalDistrict,5,communityDistrict,414
congressionalDistrict,5,communityDistrict,483
congressionalDistrict,5,communityDistrict,484
congressionalDistrict,6,communityDistrict,402
congressionalDistrict,6,communityDistrict,404
congressionalDistrict,6,communityDistrict,405
congressionalDistrict,6,communityDistrict,406
congressionalDistrict,6,communityDistrict,407
congressionalDistrict,6,communityDistrict,408
congressionalDistrict,6,communityDistrict,409
congressionalDistrict,6,communityDistrict,411
congressionalDistrict,6,communityDistrict,412
congressionalDistrict,6,communityDistrict,481
congressionalDistrict,6,communityDistrict,482
congressionalDistrict,7,communityDistrict,101
congressionalDistrict,7,communityDistrict,102
congressionalDistrict,7,communityDistrict,103
congressionalDistrict,7,communityDistrict,301
congressionalDistrict,7,communityDistrict,302
congressionalDistrict,7,communityDistrict,303
congressionalDistrict,7,communityDistrict,304
congressionalDistrict,7,communityDistrict,305
congressionalDistrict,7,communityDistrict,306
congressionalDistrict,7,communityDistrict,307
congressionalDistrict,7,communityDistrict,310
congressionalDistrict,7,communityDistrict,312
congressionalDistrict,7,communityDistrict,405
congressionalDistrict,7,communityDistrict,409
congressionalDistrict,7,communityDistrict,410
congressionalDistrict,8,communityDistrict,302
congressionalDistrict,8,communityDistrict,303
congressionalDistrict,8,communityDistrict,304
congressionalDistrict,8,communityDistrict,305
congressionalDistrict,8,communityDistrict,308
congressionalDistrict,8,communityDistrict,313
congressionalDistrict,8,communityDistrict,315
congressionalDistrict,8,communityDistrict,316
congressionalDistrict,8,communityDistrict,317
congressionalDistrict,8,communityDistrict,318
congressionalDistrict,8,communityDistrict,356
congressionalDistrict,8,communityDistrict,409
congressionalDistrict,8,communityDistrict,410
congressionalDistrict,8,communityDistrict,484
congressionalDistrict,9,communityDistrict,302
congressionalDistrict,9,communityDistrict,306
congressionalDistrict,9,communityDistrict,307
congressionalDistrict,9,communityDistrict,308
congressionalDistrict,9,communityDistrict,309
congressionalDistrict,9,communityDistrict,312
congressionalDistrict,9,communityDistrict,314
congressionalDistrict,9,communityDistrict,315
congressionalDistrict,9,communityDistrict,316
congressionalDistrict,9,communityDistrict,317
congressionalDistrict,9,communityDistrict,318
congressionalDistrict,9,communityDistrict,355
congressionalDistrict,10,communityDistrict,101
congressionalDistrict,10,communityDistrict,102
congressionalDistrict,10,communityDistrict,104
congressionalDistrict,10,communityDistrict,105
congressionalDistrict,10,communityDistrict,107
congressionalDistrict,10,communityDistrict,109
congressionalDistrict,10,communityDistrict,164
congressionalDistrict,10,communityDistrict,302
congressionalDistrict,10,communityDistrict,306
congressionalDistrict,10,communityDistrict,307
congressionalDistrict,10,communityDistrict,310
congressionalDistrict,10,communityDistrict,311
congressionalDistrict,10,communityDistrict,312
congressionalDistrict,10,communityDistrict,313
congressionalDistrict,10,communityDistrict,314
congressionalDistrict,11,communityDistrict,310
congressionalDistrict,11,communityDistrict,311
congressionalDistrict,11,communityDistrict,313
congressionalDistrict,11,communityDistrict,315
congressionalDistrict,11,communityDistrict,501
congressionalDistrict,11,communityDistrict,502
congressionalDistrict,11,communityDistrict,503
congressionalDistrict,11,communityDistrict,595
congressionalDistrict,12,communityDistrict,102
congressionalDistrict,12,communityDistrict,103
congressionalDistrict,12,communityDistrict,104
congressionalDistrict,12,communityDistrict,105
congressionalDistrict,12,communityDistrict,106
congressionalDistrict,12,communityDistrict,108
congressionalDistrict,12,communityDistrict,111
congressionalDistrict,12,communityDistrict,301
congressionalDistrict,12,communityDistrict,401
congressionalDistrict,12,communityDistrict,402
congressionalDistrict,12,communityDistrict,405
congressionalDistrict,13,communityDistrict,107
congressionalDistrict,13,communityDistrict,109
congressionalDistrict,13,communityDistrict,110
congressionalDistrict,13,communityDistrict,111
congressionalDistrict,13,communityDistrict,112
congressionalDistrict,13,communityDistrict,164
congressionalDistrict,13,communityDistrict,205
congressionalDistrict,13,communityDistrict,207
congressionalDistrict,13,communityDistrict,208
congressionalDistrict,14,communityDistrict,206
congressionalDistrict,14,communityDistrict,207
congressionalDistrict,14,communityDistrict,209
congressionalDistrict,14,communityDistrict,210
congressionalDistrict,14,communityDistrict,211
congressionalDistrict,14,communityDistrict,212
congressionalDistrict,14,communityDistrict,227
congressionalDistrict,14,communityDistrict,228
congressionalDistrict,14,communityDistrict,401
congressionalDistrict,14,communityDistrict,402
congressionalDistrict,14,communityDistrict,403
congressionalDistrict,14,communityDistrict,404
congressionalDistrict,14,communityDistrict,405
congressionalDistrict,14,communityDistrict,407
congressionalDistrict,14,communityDistrict,480
congressionalDistrict,14,communityDistrict,481
congressionalDistrict,15,communityDistrict,201
congressionalDistrict,15,communityDistrict,202
congressionalDistrict,15,communityDistrict,203
congressionalDistrict,15,communityDistrict,204
congressionalDistrict,15,communityDistrict,205
congressionalDistrict,15,communityDistrict,206
congressionalDistrict,15,communityDistrict,207
congressionalDistrict,15,communityDistrict,209
congressionalDistrict,15,communityDistrict,211
congressionalDistrict,15,communityDistrict,227
congressionalDistrict,15,communityDistrict,401
congressionalDistrict,16,communityDistrict,207
congressionalDistrict,16,communityDistrict,208
congressionalDistrict,16,communityDistrict,210
congressionalDistrict,16,communityDistrict,211
congressionalDistrict,16,communityDistrict,212
congressionalDistrict,16,communityDistrict,226
congressionalDistrict,3,policePrecinct,105
congressionalDistrict,3,policePrecinct,109
congressionalDistrict,3,policePrecinct,111
congressionalDistrict,5,policePrecinct,75
congressionalDistrict,5,policePrecinct,100
congressionalDistrict,5,policePrecinct,101
congressionalDistrict,5,policePrecinct,102
congressionalDistrict,5,policePrecinct,103
congressionalDistrict,5,policePrecinct,105
congressionalDistrict,5,policePrecinct,106
congressionalDistrict,5,policePrecinct,107
congressionalDistrict,5,policePrecinct,113
congressionalDistrict,6,policePrecinct,102
congressionalDistrict,6,policePrecinct,103
congressionalDistrict,6,policePrecinct,104
congressionalDistrict,6,policePrecinct,107
congressionalDistrict,6,policePrecinct,108
congressionalDistrict,6,policePrecinct,109
congressionalDistrict,6,policePrecinct,110
congressionalDistrict,6,policePrecinct,111
congressionalDistrict,6,policePrecinct,112
congressionalDistrict,7,policePrecinct,5
congressionalDistrict,7,policePrecinct,7
congressionalDistrict,7,policePrecinct,9
congressionalDistrict,7,policePrecinct,66
congressionalDistrict,7,policePrecinct,68
congressionalDistrict,7,policePrecinct,72
congressionalDistrict,7,policePrecinct,75
congressionalDistrict,7,policePrecinct,76
congressionalDistrict,7,policePrecinct,78
congressionalDistrict,7,policePrecinct,79
congressionalDistrict,7,policePrecinct,81
congressionalDistrict,7,policePrecinct,83
congressionalDistrict,7,policePrecinct,84
congressionalDistrict,7,policePrecinct,88
congressionalDistrict,7,policePrecinct,90
congressionalDistrict,7,policePrecinct,94
congressionalDistrict,7,policePrecinct,102
congressionalDistrict,7,policePrecinct,104
congressionalDistrict,7,policePrecinct,106
congressionalDistrict,8,policePrecinct,60
congressionalDistrict,8,policePrecinct,61
congressionalDistrict,8,policePrecinct,63
congressionalDistrict,8,policePrecinct,67
congressionalDistrict,8,policePrecinct,69
congressionalDistrict,8,policePrecinct,73
congressionalDistrict,8,policePrecinct,75
congressionalDistrict,8,policePrecinct,77
congressionalDistrict,8,policePrecinct,78
congressionalDistrict,8,policePrecinct,79
congressionalDistrict,8,policePrecinct,81
congressionalDistrict,8,policePrecinct,83
congressionalDistrict,8,policePrecinct,84
congressionalDistrict,8,policePrecinct,88
congressionalDistrict,8,policePrecinct,100
congressionalDistrict,8,policePrecinct,102
congressionalDistrict,8,policePrecinct,106
congressionalDistrict,9,policePrecinct,61
congressionalDistrict,9,policePrecinct,63
congressionalDistrict,9,policePrecinct,66
congressionalDistrict,9,policePrecinct,67
congressionalDistrict,9,policePrecinct,70
congressionalDistrict,9,policePrecinct,71
congressionalDistrict,9,policePrecinct,72
congressionalDistrict,9,policePrecinct,73
congressionalDistrict,9,policePrecinct,77
congressionalDistrict,9,policePrecinct,78
congressionalDistrict,10,policePrecinct,1
congressionalDistrict,10,policePrecinct,5
congressionalDistrict,10,policePrecinct,6
congressionalDistrict,10,policePrecinct,9
congressionalDistrict,10,policePrecinct,10
congressionalDistrict,10,policePrecinct,14
congressionalDistrict,10,policePrecinct,18
congressionalDistrict,10,policePrecinct,20
congressionalDistrict,10,policePrecinct,22
congressionalDistrict,10,policePrecinct,24
congressionalDistrict,10,policePrecinct,26
congressionalDistrict,10,policePrecinct,60
congressionalDistrict,10,policePrecinct,62
congressionalDistrict,10,policePrecinct,66
congressionalDistrict,10,policePrecinct,68
congressionalDistrict,10,policePrecinct,70
congressionalDistrict,10,policePrecinct,72
congressionalDistrict,10,policePrecinct,76
congressionalDistrict,10,policePrecinct,78
congressionalDistrict,10,policePrecinct,84
congressionalDistrict,11,policePrecinct,60
congressionalDistrict,11,policePrecinct,61
congressionalDistrict,11,policePrecinct,62
congressionalDistrict,11,policePrecinct,68
congressionalDistrict,11,policePrecinct,120
congressionalDistrict,11,policePrecinct,121
congressionalDistrict,11,policePrecinct,122
congressionalDistrict,11,policePrecinct,123
congressionalDistrict,12,policePrecinct,5
congressionalDistrict,12,policePrecinct,6
congressionalDistrict,12,policePrecinct,7
congressionalDistrict,12,policePrecinct,9
congressionalDistrict,12,policePrecinct,10
congressionalDistrict,12,policePrecinct,13
congressionalDistrict,12,policePrecinct,14
congressionalDistrict,12,policePrecinct,17
congressionalDistrict,12,policePrecinct,18
congressionalDistrict,12,policePrecinct,19
congressionalDistrict,12,policePrecinct,23
congressionalDistrict,12,policePrecinct,25
congressionalDistrict,12,policePrecinct,90
congressionalDistrict,12,policePrecinct,94
congressionalDistrict,12,policePrecinct,104
congressionalDistrict,12,policePrecinct,108
congressionalDistrict,12,policePrecinct,114
congressionalDistrict,13,policePrecinct,22
congressionalDistrict,13,policePrecinct,23
congressionalDistrict,13,policePrecinct,24
congressionalDistrict,13,policePrecinct,25
congressionalDistrict,13,policePrecinct,26
congressionalDistrict,13,policePrecinct,28
congressionalDistrict,13,policePrecinct,30
congressionalDistrict,13,policePrecinct,32
congressionalDistrict,13,policePrecinct,33
congressionalDistrict,13,policePrecinct,34
congressionalDistrict,13,policePrecinct,46
congressionalDistrict,13,policePrecinct,47
congressionalDistrict,13,policePrecinct,50
congressionalDistrict,13,policePrecinct,52
congressionalDistrict,14,policePrecinct,43
congressionalDistrict,14,policePrecinct,45
congressionalDistrict,14,policePrecinct,47
congressionalDistrict,14,policePrecinct,48
congressionalDistrict,14,policePrecinct,49
congressionalDistrict,14,policePrecinct,52
congressionalDistrict,14,policePrecinct,104
congressionalDistrict,14,policePrecinct,108
congressionalDistrict,14,policePrecinct,109
congressionalDistrict,14,policePrecinct,110
congressionalDistrict,14,policePrecinct,114
congressionalDistrict,14,policePrecinct,115
congressionalDistrict,15,policePrecinct,40
congressionalDistrict,15,policePrecinct,41
congressionalDistrict,15,policePrecinct,42
congressionalDistrict,15,policePrecinct,43
congressionalDistrict,15,policePrecinct,44
congressionalDistrict,15,policePrecinct,46
congressionalDistrict,15,policePrecinct,48
congressionalDistrict,15,policePrecinct,49
congressionalDistrict,15,policePrecinct,52
congressionalDistrict,15,policePrecinct,114
congressionalDistrict,16,policePrecinct,45
congressionalDistrict,16,policePrecinct,47
congressionalDistrict,16,policePrecinct,49
congressionalDistrict,16,policePrecinct,50
policePrecinct,1,municipalCourt,1X1
policePrecinct,1,municipalCourt,1X2
policePrecinct,5,municipalCourt,1X1
policePrecinct,5,municipalCourt,1X2
policePrecinct,6,municipalCourt,1X1
policePrecinct,6,municipalCourt,1X2
policePrecinct,7,municipalCourt,1X1
policePrecinct,7,municipalCourt,1X2
policePrecinct,9,municipalCourt,1X1
policePrecinct,9,municipalCourt,1X2
policePrecinct,10,municipalCourt,1X3
policePrecinct,13,municipalCourt,1X4
policePrecinct,13,municipalCourt,1X9
policePrecinct,14,municipalCourt,1X3
policePrecinct,14,municipalCourt,1X9
policePrecinct,17,municipalCourt,1X4
policePrecinct,17,municipalCourt,1X9
policePrecinct,18,municipalCourt,1X3
policePrecinct,18,municipalCourt,1X9
policePrecinct,19,municipalCourt,1X6
policePrecinct,19,municipalCourt,1X9
policePrecinct,20,municipalCourt,1X3
policePrecinct,20,municipalCourt,1X5
policePrecinct,22,municipalCourt,1X9
policePrecinct,23,municipalCourt,1X6
policePrecinct,23,municipalCourt,1X8
policePrecinct,24,municipalCourt,1X5
policePrecinct,25,municipalCourt,1X6
policePrecinct,25,municipalCourt,1X8
policePrecinct,25,municipalCourt,1X10
policePrecinct,26,municipalCourt,1X7
policePrecinct,28,municipalCourt,1X7
policePrecinct,28,municipalCourt,1X10
policePrecinct,30,municipalCourt,1X7
policePrecinct,30,municipalCourt,1X10
policePrecinct,32,municipalCourt,1X7
policePrecinct,32,municipalCourt,1X8
policePrecinct,32,municipalCourt,1X10
policePrecinct,33,municipalCourt,1X7
policePrecinct,34,municipalCourt,1X7
policePrecinct,40,municipalCourt,2X1
policePrecinct,40,municipalCourt,2X2
policePrecinct,41,municipalCourt,2X1
policePrecinct,42,municipalCourt,2X1
policePrecinct,42,municipalCourt,2X2
policePrecinct,43,municipalCourt,2X1
policePrecinct,44,municipalCourt,2X2
policePrecinct,45,municipalCourt,2X1
policePrecinct,46,municipalCourt,2X2
policePrecinct,47,municipalCourt,2X1
policePrecinct,47,municipalCourt,2X2
policePrecinct,48,municipalCourt,2X1
policePrecinct,48,municipalCourt,2X2
policePrecinct,49,municipalCourt,2X1
policePrecinct,50,municipalCourt,1X7
policePrecinct,50,municipalCourt,2X2
policePrecinct,52,municipalCourt,1X7
policePrecinct,52,municipalCourt,2X1
policePrecinct,52,municipalCourt,2X2
policePrecinct,60,municipalCourt,3X8
policePrecinct,61,municipalCourt,3X8
policePrecinct,62,municipalCourt,3X5
policePrecinct,62,municipalCourt,3X8
policePrecinct,63,municipalCourt,3X4
policePrecinct,63,municipalCourt,3X6
policePrecinct,63,municipalCourt,3X8
policePrecinct,66,municipalCourt,3X5
policePrecinct,66,municipalCourt,3X6
policePrecinct,66,municipalCourt,3X8
policePrecinct,67,municipalCourt,3X4
policePrecinct,67,municipalCourt,3X6
policePrecinct,67,municipalCourt,3X8
policePrecinct,68,municipalCourt,3X5
policePrecinct,69,municipalCourt,3X4
policePrecinct,69,municipalCourt,3X8
policePrecinct,70,municipalCourt,3X5
policePrecinct,70,municipalCourt,3X6
policePrecinct,70,municipalCourt,3X8
policePrecinct,71,municipalCourt,3X4
policePrecinct,71,municipalCourt,3X6
policePrecinct,72,municipalCourt,3X1
policePrecinct,72,municipalCourt,3X5
policePrecinct,72,municipalCourt,3X6
policePrecinct,73,municipalCourt,3X2
policePrecinct,73,municipalCourt,3X4
policePrecinct,73,municipalCourt,3X7
policePrecinct,75,municipalCourt,3X4
policePrecinct,75,municipalCourt,3X7
policePrecinct,75,municipalCourt,4X3
policePrecinct,76,municipalCourt,3X1
policePrecinct,76,municipalCourt,3X3
policePrecinct,77,municipalCourt,3X2
policePrecinct,77,municipalCourt,3X4
policePrecinct,77,municipalCourt,3X6
policePrecinct,78,municipalCourt,3X1
policePrecinct,78,municipalCourt,3X6
policePrecinct,79,municipalCourt,3X2
policePrecinct,79,municipalCourt,3X3
policePrecinct,81,municipalCourt,3X2
policePrecinct,81,municipalCourt,3X3
policePrecinct,81,municipalCourt,3X4
policePrecinct,83,municipalCourt,3X3
policePrecinct,83,municipalCourt,3X7
policePrecinct,83,municipalCourt,4X3
policePrecinct,84,municipalCourt,3X1
policePrecinct,88,municipalCourt,3X1
policePrecinct,88,municipalCourt,3X2
policePrecinct,88,municipalCourt,3X3
policePrecinct,90,municipalCourt,3X3
policePrecinct,90,municipalCourt,4X3
policePrecinct,94,municipalCourt,3X3
policePrecinct,100,municipalCourt,4X5
policePrecinct,101,municipalCourt,4X5
policePrecinct,102,municipalCourt,4X3
policePrecinct,102,municipalCourt,4X4
policePrecinct,102,municipalCourt,4X6
policePrecinct,103,municipalCourt,4X4
policePrecinct,104,municipalCourt,4X2
policePrecinct,104,municipalCourt,4X3
policePrecinct,105,municipalCourt,4X3
policePrecinct,105,municipalCourt,4X4
policePrecinct,105,municipalCourt,4X6
policePrecinct,106,municipalCourt,3X7
policePrecinct,106,municipalCourt,4X3
policePrecinct,106,municipalCourt,4X4
policePrecinct,107,municipalCourt,4X4
policePrecinct,107,municipalCourt,4X6
policePrecinct,108,municipalCourt,4X1
policePrecinct,108,municipalCourt,4X2
policePrecinct,108,municipalCourt,4X3
policePrecinct,109,municipalCourt,4X6
policePrecinct,110,municipalCourt,4X2
policePrecinct,110,municipalCourt,4X3
policePrecinct,110,municipalCourt,4X6
policePrecinct,111,municipalCourt,4X4
policePrecinct,111,municipalCourt,4X6
policePrecinct,112,municipalCourt,4X2
policePrecinct,112,municipalCourt,4X3
policePrecinct,112,municipalCourt,4X4
policePrecinct,112,municipalCourt,4X6
policePrecinct,113,municipalCourt,4X3
policePrecinct,113,municipalCourt,4X4
policePrecinct,114,municipalCourt,1X6
policePrecinct,114,municipalCourt,2X1
policePrecinct,114,municipalCourt,4X1
policePrecinct,114,municipalCourt,4X2
policePrecinct,115,municipalCourt,4X2
policePrecinct,115,municipalCourt,4X6
policePrecinct,120,municipalCourt,5X1
policePrecinct,120,municipalCourt,5X2
policePrecinct,121,municipalCourt,5X1
policePrecinct,121,municipalCourt,5X2
policePrecinct,122,municipalCourt,5X1
policePrecinct,122,municipalCourt,5X2
policePrecinct,123,municipalCourt,5X1
policePrecinct,123,municipalCourt,5X2
cityCouncil,1,stateSenate,26
cityCouncil,1,stateSenate,27
cityCouncil,2,stateSenate,26
cityCouncil,2,stateSenate,27
cityCouncil,2,stateSenate,28
cityCouncil,3,stateSenate,26
cityCouncil,3,stateSenate,27
cityCouncil,3,stateSenate,28
cityCouncil,3,stateSenate,31
cityCouncil,4,stateSenate,27
cityCouncil,4,stateSenate,28
cityCouncil,4,stateSenate,29
cityCouncil,5,stateSenate,27
cityCouncil,5,stateSenate,28
cityCouncil,5,stateSenate,29
cityCouncil,5,stateSenate,30
cityCouncil,6,stateSenate,27
cityCouncil,6,stateSenate,29
cityCouncil,6,stateSenate,30
cityCouncil,6,stateSenate,31
cityCouncil,7,stateSenate,30
cityCouncil,7,stateSenate,31
cityCouncil,8,stateSenate,29
cityCouncil,8,stateSenate,30
cityCouncil,8,stateSenate,32
cityCouncil,9,stateSenate,29
cityCouncil,9,stateSenate,30
cityCouncil,9,stateSenate,31
cityCouncil,10,stateSenate,30
cityCouncil,10,stateSenate,31
cityCouncil,11,stateSenate,33
cityCouncil,11,stateSenate,34
cityCouncil,11,stateSenate,36
cityCouncil,12,stateSenate,34
cityCouncil,12,stateSenate,36
cityCouncil,13,stateSenate,32
cityCouncil,13,stateSenate,33
